system:index,area_km2,from_class,interval_duration_yrs,region,to_class,year_final,year_initial,.geo
70,400398.5531894082,8,5,SAF,8,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,91.75555916763945,8,5,SAF,9,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,137.183880752603,9,5,SAF,1,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,219.19976843276442,9,5,SAF,2,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,320.6139899657992,9,5,SAF,3,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,176.6940055774364,9,5,SAF,4,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,5.049714905212403,9,5,SAF,5,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,3995.1446960345756,9,5,SAF,6,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,42.98544261536531,9,5,SAF,7,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,275.877072433521,9,5,SAF,8,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,43601.397597011055,9,5,SAF,9,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
