system:index,area_km2,from_class,interval_duration_yrs,region,to_class,year_final,year_initial,.geo
75,179.88609772934063,9,5,EAF,2,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,329.4128556636358,9,5,EAF,3,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,201.30462174832402,9,5,EAF,4,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,0.6950798360595704,9,5,EAF,5,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,3567.7746390261477,9,5,EAF,6,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,49.23767914367412,9,5,EAF,7,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,1238.7183151773377,9,5,EAF,8,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,162762.0262432063,9,5,EAF,9,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,0.09373530364990235,9,5,EAF,10,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,0.013409351928710938,10,5,EAF,2,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,0.0125153701171875,10,5,EAF,3,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,0.0017854365234375,10,5,EAF,6,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,0.003570892639160156,10,5,EAF,7,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,0.45083174841308593,10,5,EAF,8,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,0.09286239978027344,10,5,EAF,9,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
90,3.898394210876465,10,5,EAF,10,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
